voice_mail_plan,voice_mail_messages,international_mins,customer_service_calls,international_plan,international_calls,international_charge,total_charge,churn
0,0,14.1,0,1,4,3.81,59.36,1
0,0,8.4,5,0,2,2.27,77.48,1
1,30,12.8,4,0,4,3.46,49.33,1
0,0,10.2,2,0,2,2.75,74.98,1
0,0,7.9,5,0,2,2.13,47.64,1
1,26,9.6,5,0,5,2.59,56.23,1
0,0,10.7,1,1,2,2.89,49.77,1
0,0,10.3,1,0,6,2.78,71.04,1
0,0,11.4,1,0,5,3.08,75.12,1
0,0,14.2,2,0,2,3.83,81.07,1
1,26,9.3,1,0,8,2.51,61.15,1
0,0,10.4,1,0,5,2.81,66.77,1
1,36,10.5,3,0,5,2.84,68.38,1
0,0,12.7,4,0,6,3.43,54.2,1
0,0,11.9,4,0,3,3.21,46.91,1
0,0,9.3,7,0,3,2.51,49.34,1
1,34,6.1,2,0,5,1.65,71.22,1
0,0,11.7,4,0,2,3.16,52.04,1
0,0,10.4,0,0,4,2.81,74.66,1
0,0,8.8,1,0,5,2.38,75.25,1
0,0,12.2,4,0,2,3.29,51.56,1
0,0,13.8,4,0,3,3.73,55.2,1
0,0,11.6,5,0,4,3.13,54.19,1
0,0,14.1,1,1,4,3.81,52.18,1
0,0,9.6,0,1,2,2.59,59.96,1
0,0,10.9,2,0,5,2.94,40.97,1
1,32,8.6,2,0,6,2.32,49.44,1
0,0,9.9,2,0,5,2.67,77.54,1
0,0,10.9,2,0,5,2.94,40.97,1
0,0,8,1,0,6,2.16,77.16,1
0,0,13,1,0,2,3.51,75.54,1
0,0,13.6,5,0,3,3.67,55.21,1
0,0,10.7,3,0,2,2.89,75.87,1
0,0,9.7,2,1,2,2.62,63.45,1
0,0,9.1,1,0,1,2.46,65.5,1
1,28,9.2,4,0,6,2.48,55.92,1
0,0,13.5,1,0,8,3.65,80.01,1
0,0,9.2,2,0,4,2.48,51.67,1
0,0,14.8,4,0,1,4,55.76,1
0,0,14.7,0,0,4,3.97,78.4,1
0,0,8,1,0,6,2.16,77.16,1
0,0,8,1,0,6,2.16,77.16,1
0,0,7.9,4,0,3,2.13,54.22,1
0,0,11.6,2,1,2,3.13,52.55,1
1,28,11.5,4,0,3,3.11,56.33,1
0,0,13.1,4,0,4,3.54,83.52,1
0,0,10.7,3,0,2,2.89,75.87,1
0,0,9.9,2,0,5,2.67,77.54,1
0,0,10.2,5,0,2,2.75,52.27,1
0,0,12.2,4,0,6,3.29,47.07,1
0,0,16.4,3,0,5,4.43,77.14,1
0,0,9.2,5,0,3,2.48,56.56,1
0,0,16.4,3,0,5,4.43,77.14,1
1,26,9.6,5,0,5,2.59,56.23,1
0,0,4.5,3,0,15,1.22,74.36,1
0,0,14.3,3,0,3,3.86,74.75,1
0,0,9,5,0,3,2.43,53.55,1
0,0,9.6,1,0,5,2.59,74.25,1
0,0,8.9,0,0,4,2.4,62.03,1
0,0,13.8,4,0,3,3.73,55.2,1
0,0,13.5,1,0,6,3.65,63.06,1
0,0,7.7,4,0,3,2.08,52.7,1
0,0,10.1,1,0,8,2.73,79.64,1
0,0,5.9,4,0,2,1.59,50.78,1
0,0,11.6,0,0,2,3.13,66.37,1
0,0,13.8,1,1,2,3.73,57.34,1
0,0,10.2,5,0,2,2.75,52.27,1
0,0,16.4,3,0,5,4.43,77.14,1
0,0,13.9,2,0,1,3.75,75.86,1
0,0,13.5,4,0,4,3.65,56.45,1
0,0,16.4,3,0,5,4.43,77.14,1
0,0,9.5,1,0,9,2.57,82.38,1
0,0,11.7,0,0,7,3.16,78.22,1
0,0,14.1,0,1,4,3.81,59.36,1
0,0,10.3,1,0,6,2.78,71.04,1
0,0,9.9,1,1,1,2.67,73.25,1
0,0,11.6,2,0,2,3.13,58.7,1
0,0,11,3,0,6,2.97,79.19,1
0,0,12.7,2,0,2,3.43,82.51,1
0,0,11.4,1,0,5,3.08,75.12,1
0,0,8.9,2,0,6,2.4,78.8,1
0,0,5.3,1,0,5,1.43,62.81,1
0,0,14.3,3,0,3,3.86,74.75,1
1,26,9.6,5,0,5,2.59,56.23,1
1,28,11.5,4,0,3,3.11,56.33,1
0,0,13.3,4,0,3,3.59,52.35,1
0,0,9.1,1,0,1,2.46,65.5,1
0,0,13.4,0,0,4,3.62,84.82,1
0,0,7.9,7,0,4,2.13,50.15,1
0,0,8,1,0,6,2.16,77.16,1
0,0,12.8,1,0,4,3.46,79.39,1
0,0,12.2,4,0,6,3.29,47.07,1
0,0,8,1,0,6,2.16,77.16,1
0,0,12,2,0,5,3.24,78.53,1
0,0,8.9,0,0,4,2.4,76.84,1
0,0,12.7,4,0,2,3.43,50.52,1
0,0,13.9,2,1,5,3.75,75.48,1
0,0,9.2,4,1,1,2.48,52.44,1
0,0,13.8,4,1,5,3.73,61.54,1
0,0,11,0,1,2,2.97,71.1,1
0,0,8.7,2,0,3,2.35,77.88,1
0,0,8.4,1,0,4,2.27,78.67,1
0,0,9.3,7,0,3,2.51,49.34,1
0,0,8.9,3,0,8,2.4,76.89,1
1,30,12.8,4,0,4,3.46,49.33,1
0,0,13.8,1,0,4,3.73,76.98,1
0,0,9.4,6,0,1,2.54,50.58,1
0,0,12.7,4,0,6,3.43,54.2,1
0,0,9.4,2,0,4,2.54,83.14,1
0,0,7.4,2,0,5,2,75.08,1
1,26,9.3,1,0,8,2.51,61.15,1
0,0,10.2,1,0,6,2.75,51.9,1
0,0,6.3,1,0,7,1.7,74.99,1
0,0,7,4,0,4,1.89,47.5,1
1,28,9.2,4,0,6,2.48,55.92,1
0,0,8.6,2,0,3,2.32,49.53,1
0,0,11.5,1,1,2,3.11,64.53,1
0,0,8,1,0,4,2.16,79.76,1
0,0,11.7,5,0,4,3.16,54.52,1
0,0,12.8,1,0,4,3.46,79.39,1
0,0,9.4,0,0,3,2.54,75.02,1
0,0,10.8,2,1,2,2.92,50.47,1
0,0,13.9,1,0,2,3.75,76.57,1
0,0,10.7,3,0,2,2.89,75.87,1
0,0,9.4,6,0,1,2.54,50.58,1
0,0,8.7,0,0,3,2.35,84.93,1
0,0,11.5,1,1,2,3.11,64.53,1
0,0,7.8,4,0,2,2.11,55.72,1
0,0,11.6,2,1,2,3.13,52.55,1
0,0,9.8,0,0,2,2.65,76.29,1
0,0,6.8,4,0,7,1.84,56.34,1
0,0,10,4,0,3,2.7,53.42,1
1,28,9.2,4,0,6,2.48,55.92,1
0,0,10.4,8,0,8,2.81,52.73,1
0,0,7,4,0,4,1.89,47.5,1
0,0,11.1,1,0,2,3,67.21,1
0,0,11.5,3,0,3,3.11,76.4,1
0,0,8.4,5,0,2,2.27,77.48,1
0,0,6.8,4,0,7,1.84,56.34,1
0,0,8.9,2,0,6,2.4,78.8,1
0,0,7.7,4,0,3,2.08,52.7,1
1,28,9.2,4,0,6,2.48,55.92,1
1,36,8.8,1,0,4,2.38,50.7,1
0,0,11.5,3,0,3,3.11,76.4,1
0,0,8.9,3,0,8,2.4,76.89,1
0,0,8.9,1,0,3,2.4,80.44,1
0,0,7.9,7,0,4,2.13,50.15,1
0,0,8.8,0,0,4,2.38,74.93,1
0,0,15.5,1,0,3,4.19,53.1,1
0,0,11.1,1,0,1,3,79.89,1
0,0,10.4,2,0,4,2.81,74.8,1
0,0,10,4,0,3,2.7,53.42,1
0,0,10.4,0,0,4,2.81,74.66,1
0,0,11.5,1,0,2,3.11,82.26,1
0,0,8.5,1,0,10,2.3,81,1
0,0,5.9,1,0,2,1.59,78.74,1
0,0,8.9,3,0,8,2.4,76.89,1
0,0,11.6,5,0,4,3.13,54.19,1
0,0,11.5,0,0,3,3.11,79.38,1
0,0,11.4,1,1,1,3.08,76.03,1
0,0,9.7,6,0,2,2.62,52.53,1
0,0,11.1,1,1,2,3,51.02,1
0,0,12.3,3,0,5,3.32,87.28,1
0,0,11.7,2,0,4,3.16,85.09,1
0,0,9.6,0,1,2,2.59,59.96,1
0,0,8.5,0,0,5,2.3,80.74,1
0,0,9.4,2,0,4,2.54,83.14,1
0,0,11.5,1,0,5,3.11,79.97,1
0,0,13.6,5,0,3,3.67,55.21,1
0,0,8.2,2,0,3,2.21,74.92,1
0,0,10.1,3,0,5,2.73,85.53,1
0,0,10.6,3,0,5,2.86,62.2,1
0,0,9.4,2,0,4,2.54,83.14,1
0,0,13.6,5,0,3,3.67,55.21,1
0,0,17.3,1,0,4,4.67,75.79,1
0,0,8,4,0,5,2.16,50.71,1
0,0,11.8,0,0,4,3.19,51.13,1
0,0,13.8,2,1,3,3.73,47.38,1
0,0,14.5,1,1,7,3.92,56.75,1
0,0,6.3,6,0,2,1.7,53.43,1
0,0,8.4,1,0,6,2.27,75.08,1
1,34,6.1,2,0,5,1.65,71.22,1
0,0,13.1,4,0,4,3.54,83.52,1
0,0,11,0,1,2,2.97,71.1,1
0,0,4.5,3,0,15,1.22,74.36,1
0,0,9.2,4,1,1,2.48,52.44,1
0,0,8.5,0,0,5,2.3,80.74,1
0,0,13.7,1,0,8,3.7,78.82,1
0,0,7.4,1,0,5,2,39.57,1
0,0,11.6,5,0,4,3.13,54.19,1
0,0,13.6,5,0,3,3.67,55.21,1
0,0,7.5,5,0,3,2.03,49.47,1
0,0,12.2,4,0,2,3.29,51.56,1
0,0,9.4,6,0,1,2.54,50.58,1
0,0,8.5,3,0,5,2.3,75.08,1
0,0,12.4,2,0,1,3.35,68.94,1
0,0,12,3,0,2,3.24,55.73,1
0,0,9.8,0,0,2,2.65,76.29,1
0,0,10,1,0,2,2.7,79.03,1
0,0,14,2,0,2,3.78,75.94,1
0,0,10.3,1,0,15,2.78,48.5,1
0,0,9.5,4,0,3,2.57,52.5,1
0,0,14.3,1,1,6,3.86,67.42,1
0,0,10,4,0,3,2.7,53.42,1
0,0,9,4,0,6,2.43,53.67,1
0,0,9.6,0,0,7,2.59,75.14,1
0,0,11.8,1,0,3,3.19,79.68,1
0,0,8.9,2,0,4,2.4,74.74,1
0,0,5.3,1,0,5,1.43,62.81,1
0,0,10.3,0,0,3,2.78,49.76,1
1,29,6.4,1,0,6,1.73,59.11,1
0,0,11.6,1,0,5,3.13,76.34,1
0,0,11.4,4,0,3,3.08,77.76,1
0,0,13.5,4,0,4,3.65,56.45,1
0,0,5.5,1,0,7,1.49,74.57,1
0,0,12.3,3,0,5,3.32,87.28,1
0,0,9.5,2,0,11,2.57,75.15,1
0,0,11.1,2,0,6,3,74.11,1
0,0,7.5,2,0,4,2.03,75.31,1
0,0,15.3,0,0,6,4.13,69.36,1
0,0,10.2,1,0,6,2.75,51.9,1
0,0,10.4,2,0,4,2.81,74.8,1
0,0,7.5,5,0,3,2.03,49.47,1
1,27,12.3,1,0,4,3.32,59.37,1
0,0,8.8,0,0,4,2.38,74.93,1
0,0,10.8,2,1,2,2.92,50.47,1
0,0,8.9,1,0,3,2.4,80.44,1
0,0,9.3,2,0,2,2.51,75.08,1
0,0,9.9,1,1,1,2.67,73.25,1
0,0,9.3,2,0,2,2.51,75.08,1
0,0,13,1,0,2,3.51,75.54,1
0,0,13.9,1,0,4,3.75,74.64,1
0,0,10.2,3,0,4,2.75,82.32,1
1,32,8.6,2,0,6,2.32,49.44,1
0,0,8.8,3,0,3,2.38,77.34,1
0,0,10.7,2,0,4,2.89,75.52,1
0,0,9,1,0,13,2.43,79.42,1
0,0,10.8,1,0,3,2.92,89.76,1
0,0,10.3,5,0,4,2.78,52.61,1
0,0,9.7,5,0,3,2.62,56.14,1
0,0,7,4,0,4,1.89,47.5,1
0,0,8.7,2,0,3,2.35,77.88,1
0,0,11.4,2,0,7,3.08,74.06,1
0,0,8.3,1,0,3,2.24,62.33,1
0,0,8.8,0,0,4,2.38,74.93,1
0,0,11.7,5,0,4,3.16,54.52,1
0,0,7.7,0,0,2,2.08,79.13,1
0,0,10.8,2,1,2,2.92,50.47,1
0,0,9.9,2,0,5,2.67,77.54,1
0,0,8.3,2,0,5,2.24,64.77,1
0,0,13.6,3,1,3,3.67,56.41,1
0,0,9.4,0,0,3,2.54,75.02,1
0,0,12.2,4,0,2,3.29,51.56,1
0,0,9.2,2,0,4,2.48,51.67,1
0,0,10.4,1,0,5,2.81,66.77,1
0,0,10.6,3,0,5,2.86,62.2,1
0,0,6.3,1,0,7,1.7,74.99,1
0,0,10.6,1,0,5,2.86,59.48,1
0,0,13.8,4,1,5,3.73,61.54,1
1,28,11.5,4,0,3,3.11,56.33,1
0,0,6.7,3,0,5,1.81,71.01,1
0,0,11.6,0,0,4,3.13,76.63,1
0,0,8.3,1,0,3,2.24,62.33,1
0,0,14,2,0,9,3.78,82.45,1
1,32,8.6,2,0,6,2.32,49.44,1
0,0,11.7,0,0,7,3.16,78.22,1
0,0,7.4,2,1,2,2,59.93,1
0,0,6.9,1,0,6,1.86,76.64,1
0,0,9.4,5,0,10,2.54,56.25,1
0,0,13.4,2,0,5,3.62,78.77,1
0,0,14.1,0,1,4,3.81,59.36,1
0,0,13.2,1,0,5,3.56,76.74,1
0,0,9.8,2,0,5,2.65,79.69,1
0,0,11,3,0,6,2.97,79.19,1
0,0,8.7,2,0,3,2.35,77.88,1
0,0,7.4,2,0,5,2,75.08,1
0,0,9.3,7,0,3,2.51,49.34,1
0,0,5.3,1,0,5,1.43,62.81,1
0,0,10.1,2,0,6,2.73,76.38,1
0,0,9.7,6,0,2,2.62,52.53,1
0,0,10.1,1,0,2,2.73,61.22,1
0,0,10.9,0,1,3,2.94,75.54,1
0,0,13.9,0,0,6,3.75,74.83,1
0,0,8.3,1,0,3,2.24,62.33,1
0,0,9.4,2,0,4,2.54,83.14,1
0,0,12.2,4,0,6,3.29,47.07,1
0,0,8.7,0,0,3,2.35,84.93,1
0,0,9,1,0,13,2.43,79.42,1
0,0,11.4,1,0,5,3.08,75.12,1
0,0,7.9,3,0,1,2.13,74.47,1
0,0,14.3,1,1,6,3.86,67.42,1
0,0,8.4,1,0,6,2.27,75.08,1
0,0,8.9,2,0,6,2.4,78.8,1
0,0,13.9,0,0,6,3.75,74.83,1
0,0,8.6,2,0,3,2.32,49.53,1
0,0,10.7,2,0,4,2.89,75.52,1
0,0,7,4,0,4,1.89,47.5,1
1,28,12.9,2,0,4,3.48,65.64,1
0,0,10.7,2,0,4,2.89,75.52,1
0,0,9.4,0,0,3,2.54,75.02,1
0,0,10,3,0,3,2.7,74.67,1
0,0,12.1,2,1,2,3.27,67.72,1
0,0,9,1,0,3,2.43,75.08,1
0,0,8,1,0,6,2.16,77.16,1
0,0,9.9,2,0,5,2.67,77.54,1
0,0,11.5,1,1,2,3.11,64.53,1
0,0,7.9,4,0,3,2.13,54.22,1
0,0,11.5,1,0,5,3.11,79.97,1
1,34,6.1,2,0,5,1.65,71.22,1
0,0,8.7,0,0,3,2.35,63.18,1
0,0,12.4,4,0,4,3.35,56.58,1
0,0,8.4,1,0,3,2.27,71.29,1
0,0,9.8,2,0,7,2.65,75.32,1
0,0,12,4,0,3,3.24,39.91,1
1,30,12.8,4,0,4,3.46,49.33,1
0,0,13.7,0,0,4,3.7,83.37,1
0,0,9.4,0,0,3,2.54,75.02,1
0,0,11.3,3,0,3,3.05,79.37,1
0,0,9.8,2,0,7,2.65,75.32,1
0,0,8.8,0,0,5,2.38,75.71,1
0,0,11.6,0,0,2,3.13,66.37,1
0,0,8.5,0,0,5,2.3,80.74,1
0,0,7.4,2,0,5,2,75.08,1
0,0,15.3,0,0,6,4.13,69.36,1
0,0,8.8,0,0,4,2.38,74.93,1
0,0,11.6,2,1,2,3.13,52.55,1
0,0,13.3,4,0,3,3.59,52.35,1
0,0,11.5,1,1,2,3.11,64.53,1
0,0,10.9,2,0,5,2.94,40.97,1
0,0,14,2,0,9,3.78,82.45,1
0,0,13.5,1,0,8,3.65,80.01,1
1,27,12.3,1,0,4,3.32,59.37,1
0,0,10.8,0,0,2,2.92,66.91,1
0,0,9.5,1,0,9,2.57,82.38,1
0,0,13.6,5,0,3,3.67,55.21,1
0,0,8.2,2,0,3,2.21,74.92,1
0,0,12.3,2,1,2,3.32,47.73,1
0,0,10.9,4,0,3,2.94,55.93,1
0,0,11,3,0,6,2.97,79.19,1
0,0,9.6,1,0,5,2.59,74.25,1
0,0,7.9,3,0,1,2.13,74.47,1
0,0,11.7,4,0,2,3.16,52.04,1
0,0,6.3,1,0,7,1.7,74.99,1
0,0,12.4,2,0,1,3.35,68.94,1
1,26,9.3,1,0,8,2.51,61.15,1
0,0,11.3,5,0,5,3.05,56.63,1
0,0,8.8,0,0,4,2.38,74.93,1
0,0,9.6,0,0,7,2.59,75.14,1
0,0,8.5,3,0,5,2.3,75.08,1
0,0,4.5,0,0,4,1.22,62.52,1
0,0,10.2,2,0,2,2.75,74.98,1
0,0,13,1,0,2,3.51,75.54,1
0,0,10.1,1,0,8,2.73,79.64,1
0,0,8.7,0,0,3,2.35,84.93,1
0,0,8.7,0,0,3,2.35,63.18,1
0,0,9,4,0,6,2.43,53.67,1
0,0,8.3,1,0,3,2.24,62.33,1
0,0,11.5,1,0,5,3.11,79.97,1
0,0,12,2,0,5,3.24,78.53,1
0,0,10,3,1,2,2.7,54.39,1
0,0,7.9,4,0,3,2.13,54.22,1
0,0,10.2,5,0,2,2.75,52.27,1
0,0,9.7,5,0,3,2.62,56.14,1
0,0,12.8,1,0,4,3.46,79.39,1
0,0,9.8,0,0,2,2.65,76.29,1
0,0,12.3,2,1,2,3.32,47.73,1
0,0,8.7,0,0,3,2.35,63.18,1
0,0,13.9,0,0,6,3.75,74.83,1
0,0,12.7,3,0,4,3.43,75.67,1
0,0,13.6,3,1,3,3.67,56.41,1
0,0,13.9,1,0,2,3.75,76.57,1
0,0,11.8,0,0,4,3.19,51.13,1
0,0,10.5,4,0,3,2.84,55.1,1
0,0,7.9,7,0,4,2.13,50.15,1
0,0,11.2,1,0,4,3.02,78.15,1
0,0,13.7,1,0,8,3.7,78.82,1
0,0,13.9,0,0,6,3.75,74.83,1
0,0,7.9,4,0,3,2.13,54.22,1
0,0,8.7,2,0,3,2.35,77.88,1
0,0,9.5,0,0,2,2.57,76.31,1
0,0,14.2,2,0,2,3.83,81.07,1
0,0,13.1,2,0,7,3.54,77.09,1
0,0,7.1,0,0,5,1.92,76.25,1
0,0,14.2,2,0,2,3.83,81.07,1
0,0,8.4,1,0,6,2.27,75.08,1
0,0,8.2,2,0,3,2.21,74.92,1
1,33,13.5,1,0,3,3.65,61.89,1
0,0,6.8,4,0,7,1.84,56.34,1
0,0,8.8,5,0,3,2.38,55.53,1
0,0,8.9,2,0,1,2.4,47.48,1
0,0,10.4,2,0,4,2.81,74.8,1
0,0,7.7,0,0,2,2.08,79.13,1
0,0,9.2,2,0,4,2.48,51.67,1
0,0,13.2,1,0,5,3.56,76.74,1
1,28,12.9,2,0,4,3.48,65.64,1
0,0,8,0,1,3,2.16,74.91,1
0,0,10.1,1,0,2,2.73,61.22,1
0,0,9,1,0,3,2.43,75.08,1
0,0,11.6,2,1,2,3.13,52.55,1
0,0,5.3,1,0,5,1.43,62.81,1
0,0,14.1,1,1,4,3.81,52.18,1
0,0,9.5,2,0,11,2.57,75.15,1
0,0,9.2,2,0,4,2.48,51.67,1
0,0,10.9,4,0,3,2.94,55.93,1
0,0,7.7,1,1,2,2.08,54.62,1
0,0,10.5,2,0,3,2.84,76.34,1
1,27,12.3,1,0,4,3.32,59.37,1
0,0,15.4,4,0,4,4.16,51.01,1
0,0,8.9,2,0,6,2.4,78.8,1
1,28,9.2,4,0,6,2.48,55.92,1
0,0,11.6,2,0,2,3.13,58.7,1
0,0,10.7,1,0,6,2.89,74.89,1
0,0,9.5,2,0,11,2.57,75.15,1
0,0,13.4,0,0,4,3.62,84.82,1
0,0,7.9,2,0,2,2.13,79.39,1
0,0,11.6,4,0,3,3.13,45.12,1
0,0,8.7,4,0,2,2.35,78.17,1
0,0,13.8,4,0,3,3.73,55.2,1
0,0,13.5,4,0,4,3.65,56.45,1
0,0,14.5,1,1,7,3.92,56.75,1
0,0,9.5,1,0,9,2.57,82.38,1
0,0,8.8,0,0,4,2.38,74.93,1
0,0,6.8,4,0,7,1.84,56.34,1
0,0,13.9,1,0,4,3.75,74.64,1
1,44,14.1,2,0,7,3.81,61.27,1
0,0,11.4,4,0,3,3.08,77.76,1
0,0,7.9,2,0,2,2.13,79.39,1
0,0,9,1,0,3,2.43,75.08,1
0,0,17.3,1,0,4,4.67,75.79,1
0,0,14.1,1,1,4,3.81,52.18,1
0,0,14.8,4,0,1,4,55.76,1
0,0,11.6,0,0,2,3.13,66.37,1
0,0,8.8,5,0,3,2.38,55.53,1
0,0,8.9,3,0,2,2.4,76.22,1
0,0,13.9,0,0,6,3.75,74.83,1
0,0,10.5,4,0,3,2.84,55.1,1
0,0,7.5,5,0,3,2.03,49.47,1
0,0,10.9,2,0,5,2.94,40.97,1
0,0,12.8,2,0,4,3.46,75.29,1
0,0,8.3,1,0,3,2.24,62.33,1
0,0,9.3,7,0,3,2.51,49.34,1
1,18,11.5,0,0,7,3.11,50.84,1
0,0,13.5,1,0,6,3.65,63.06,1
0,0,8.7,2,0,3,2.35,77.88,1
1,26,9.3,1,0,8,2.51,61.15,1
1,29,6.4,1,0,6,1.73,59.11,1
0,0,9.5,2,0,11,2.57,75.15,1
0,0,12.7,3,0,4,3.43,75.67,1
0,0,13.9,1,0,4,3.75,74.64,1
0,0,10.2,3,0,4,2.75,82.32,1
0,0,11.5,1,1,2,3.11,64.53,1
0,0,13.5,4,0,4,3.65,56.45,1
0,0,9.5,2,0,11,2.57,75.15,1
0,0,6.9,1,0,2,1.86,47.27,1
1,26,9.6,5,0,5,2.59,56.23,1
0,0,13.9,1,0,2,3.75,76.57,1
0,0,11.3,5,0,5,3.05,56.63,1
0,0,8,1,0,4,2.16,79.76,1
0,0,9.4,2,1,2,2.54,57.9,1
0,0,11.3,5,0,5,3.05,56.63,1
0,0,12.9,2,0,4,3.48,82.96,1
0,0,15.3,0,0,6,4.13,69.36,1
0,0,11.1,1,1,2,3,51.02,1
0,0,10.2,3,0,4,2.75,82.32,1
0,0,8.9,1,0,3,2.4,80.44,1
0,0,9.9,1,1,1,2.67,73.25,1
0,0,5.8,2,0,3,1.57,84.85,1
0,0,10.3,1,0,4,2.78,63.01,1
0,0,10.2,3,0,4,2.75,82.32,1
0,0,10.2,3,0,4,2.75,82.32,1
1,32,8.6,2,0,6,2.32,49.44,1
0,0,8.7,4,0,2,2.35,78.17,1
0,0,11.6,0,0,2,3.13,66.37,1
0,0,10.3,1,0,15,2.78,48.5,1
0,0,11.6,0,0,4,3.13,76.63,1
0,0,9.2,4,1,1,2.48,52.44,1
1,27,12.3,1,0,4,3.32,59.37,1
1,27,12.3,1,0,4,3.32,59.37,1
0,0,12.5,1,0,3,3.38,44.25,1
0,0,10.5,4,0,3,2.84,55.1,1
0,0,6,3,0,3,1.62,75.56,1
0,0,9.8,2,0,5,2.65,79.69,1
0,0,12.7,3,0,4,3.43,75.67,1
0,0,8.9,1,0,5,2.4,84.1,1
0,0,11.8,0,0,10,3.19,76.01,1
0,0,9,4,0,6,2.43,53.67,1
0,0,12.4,2,0,1,3.35,68.94,1
0,0,8.9,0,0,4,2.4,76.84,1
0,0,10.3,5,0,4,2.78,52.61,1
0,0,6,3,0,3,1.62,75.56,1
0,0,6.3,6,0,2,1.7,53.43,1
0,0,8.3,0,0,4,2.24,74.4,1
0,0,9.1,1,0,1,2.46,65.5,1
0,0,8.9,3,0,2,2.4,76.22,1
0,0,10.4,2,0,4,2.81,74.8,1
0,0,7.9,4,0,3,2.13,54.22,1
0,0,9.6,0,0,7,2.59,75.14,1
0,0,13.8,3,0,3,3.73,75.47,1
0,0,9.2,2,0,5,2.48,43.12,1
0,0,12.3,5,0,2,3.32,52.24,1
0,0,9.8,2,0,7,2.65,75.32,1
0,0,8.9,1,0,3,2.4,80.44,1
0,0,9.4,1,0,4,2.54,76.91,1
0,0,9.4,5,0,10,2.54,56.25,1
0,0,11.8,0,0,10,3.19,76.01,1
0,0,9.7,6,0,2,2.62,52.53,1
0,0,18.3,1,0,6,4.94,74.41,1
0,0,9.4,0,0,3,2.54,75.02,1
0,0,8.5,3,0,5,2.3,75.08,1
0,0,9,4,0,6,2.43,53.67,1
0,0,9.7,2,0,4,2.62,80.07,1
0,0,12.5,1,0,7,3.38,56.4,1
0,0,18.3,1,0,6,4.94,74.41,1
0,0,8.9,1,0,3,2.4,80.44,1
0,0,11.9,4,0,3,3.21,46.91,1
0,0,12.3,3,0,5,3.32,87.28,1
0,0,9.4,2,1,2,2.54,57.9,1
0,0,10.8,1,0,3,2.92,89.76,1
0,0,9,5,0,3,2.43,53.55,1
0,0,10.3,1,0,3,2.78,82.29,1
0,0,6.7,3,0,5,1.81,71.01,1
0,0,10.6,0,0,4,2.86,62.82,1
0,0,9.4,0,0,3,2.54,75.02,1
0,0,9.8,2,0,7,2.65,75.32,1
0,0,13.2,1,0,5,3.56,76.74,1
0,0,9.5,1,0,2,2.57,78.93,1
0,0,7.5,5,0,3,2.03,49.47,1
0,0,12.8,1,0,4,3.46,79.39,1
0,0,11.7,4,0,2,3.16,52.04,1
0,0,10.6,0,0,4,2.86,62.82,1
0,0,11.5,0,0,3,3.11,79.38,1
0,0,10,4,0,3,2.7,53.42,1
0,0,12,5,0,2,3.24,50.67,1
0,0,10.1,2,0,6,2.73,76.38,1
0,0,13.9,1,0,2,3.75,76.57,1
0,0,13.9,0,0,6,3.75,74.83,1
0,0,12.4,2,0,1,3.35,68.94,1
0,0,8.7,2,0,3,2.35,77.88,1
0,0,14.8,1,0,2,4,77.1,1
1,28,11.5,4,0,3,3.11,56.33,1
0,0,11.1,4,0,4,3,50.9,1
0,0,11.1,4,0,6,3,78.13,1
0,0,10.8,0,0,2,2.92,66.91,1
0,0,9.5,2,0,11,2.57,75.15,1
0,0,10,4,0,3,2.7,53.42,1
0,0,9.7,5,0,3,2.62,56.14,1
1,44,14.1,2,0,7,3.81,61.27,1
0,0,7.9,4,0,3,2.13,54.22,1
0,0,10.3,5,0,2,2.78,49.42,1
0,0,10,4,0,3,2.7,53.42,1
0,0,16.4,3,0,5,4.43,77.14,1
0,0,11.7,5,0,4,3.16,54.52,1
0,0,13.6,5,0,3,3.67,55.21,1
0,0,14.1,0,1,4,3.81,59.36,1
0,0,11.5,0,0,3,3.11,79.38,1
0,0,8.4,5,0,2,2.27,77.48,1
0,0,9.5,1,0,2,2.57,78.93,1
0,0,10.6,1,0,5,2.86,59.48,1
1,29,6.4,1,0,6,1.73,59.11,1
0,0,14.2,2,0,2,3.83,81.07,1
0,0,9.2,4,1,1,2.48,52.44,1
0,0,13.2,1,0,2,3.56,76.5,1
0,0,8.4,5,0,2,2.27,77.48,1
0,0,8.7,4,0,2,2.35,78.17,1
0,0,10.3,1,0,15,2.78,48.5,1
0,0,8.9,3,0,8,2.4,76.89,1
0,0,11.1,4,0,6,3,78.13,1
0,0,10.2,5,0,2,2.75,52.27,1
0,0,10.1,3,0,5,2.73,85.53,1
0,0,9.7,2,0,4,2.62,80.07,1
0,0,8.8,3,0,3,2.38,77.34,1
0,0,7.5,2,0,4,2.03,75.31,1
0,0,9.8,2,0,7,2.65,75.32,1
0,0,11.2,1,0,4,3.02,78.15,1
0,0,10.3,5,0,2,2.78,49.42,1
0,0,9.5,1,0,3,2.57,77.48,1
0,0,10.6,1,0,5,2.86,59.48,1
0,0,15.4,4,0,4,4.16,51.01,1
0,0,11.9,4,0,3,3.21,46.91,1
0,0,14.8,4,0,1,4,55.76,1
0,0,8.4,0,0,8,2.27,74.9,1
0,0,8,4,0,5,2.16,50.71,1
0,0,11.1,4,0,4,3,50.9,1
0,0,10.6,1,0,5,2.86,59.48,1
0,0,12.4,0,0,2,3.35,74.93,1
0,0,11,5,0,9,2.97,52.25,1
0,0,10.9,4,0,3,2.94,55.93,1
